TimePeriod,Volume
2024-01-30 09:00:00+00:00,5034
2024-01-30 10:00:00+00:00,5036
2024-01-30 11:00:00+00:00,5006
2024-01-30 12:00:00+00:00,5370
2024-01-30 13:00:00+00:00,5575
2024-01-30 14:00:00+00:00,6189
2024-01-30 15:00:00+00:00,6374
2024-01-30 16:00:00+00:00,6112
2024-01-30 17:00:00+00:00,7056
2024-01-30 18:00:00+00:00,7780
2024-01-30 19:00:00+00:00,7247
2024-01-30 20:00:00+00:00,6709
2024-01-30 21:00:00+00:00,6607
2024-01-30 22:00:00+00:00,4959
2024-01-30 23:00:00+00:00,2593
2024-01-31 00:00:00+00:00,1287
2024-01-31 01:00:00+00:00,511
2024-01-31 02:00:00+00:00,316
2024-01-31 03:00:00+00:00,191
2024-01-31 04:00:00+00:00,252
2024-01-31 05:00:00+00:00,642
2024-01-31 06:00:00+00:00,1582
2024-01-31 07:00:00+00:00,3647
2024-01-31 08:00:00+00:00,5244
2024-01-31 09:00:00+00:00,5333
2024-01-31 10:00:00+00:00,4955
2024-01-31 11:00:00+00:00,5132
2024-01-31 12:00:00+00:00,5640
2024-01-31 13:00:00+00:00,5731
2024-01-31 14:00:00+00:00,6121
2024-01-31 15:00:00+00:00,6299
2024-01-31 16:00:00+00:00,6273
2024-01-31 17:00:00+00:00,7093
2024-01-31 18:00:00+00:00,7796
2024-01-31 19:00:00+00:00,6622
2024-01-31 20:00:00+00:00,6351
2024-01-31 21:00:00+00:00,6606
2024-01-31 22:00:00+00:00,5435
2024-01-31 23:00:00+00:00,3061
2024-02-01 00:00:00+00:00,1629
2024-02-01 01:00:00+00:00,773
2024-02-01 02:00:00+00:00,452
2024-02-01 03:00:00+00:00,350
2024-02-01 04:00:00+00:00,300
2024-02-01 05:00:00+00:00,690
2024-02-01 06:00:00+00:00,1689
2024-02-01 07:00:00+00:00,4029
2024-02-01 08:00:00+00:00,5186
2024-02-01 09:00:00+00:00,5199
2024-02-01 10:00:00+00:00,5238
2024-02-01 11:00:00+00:00,5231
2024-02-01 12:00:00+00:00,5807
2024-02-01 13:00:00+00:00,5992
2024-02-01 14:00:00+00:00,6571
2024-02-01 15:00:00+00:00,6473
2024-02-01 16:00:00+00:00,6564
2024-02-01 17:00:00+00:00,7647
2024-02-01 18:00:00+00:00,8357
2024-02-01 19:00:00+00:00,7111
2024-02-01 20:00:00+00:00,6575
2024-02-01 21:00:00+00:00,6750
2024-02-01 22:00:00+00:00,6821
2024-02-01 23:00:00+00:00,4560
2024-02-02 00:00:00+00:00,2512
2024-02-02 01:00:00+00:00,1413
2024-02-02 02:00:00+00:00,777
2024-02-02 03:00:00+00:00,479
2024-02-02 04:00:00+00:00,462
2024-02-02 05:00:00+00:00,663
2024-02-02 06:00:00+00:00,1424
2024-02-02 07:00:00+00:00,3181
2024-02-02 08:00:00+00:00,4819
2024-02-02 09:00:00+00:00,5120
2024-02-02 10:00:00+00:00,4831
2024-02-02 11:00:00+00:00,5317
2024-02-02 12:00:00+00:00,5756
2024-02-02 13:00:00+00:00,5513
2024-02-02 14:00:00+00:00,6072
2024-02-02 15:00:00+00:00,6411
2024-02-02 16:00:00+00:00,6289
2024-02-02 17:00:00+00:00,7148
2024-02-02 18:00:00+00:00,7476
2024-02-02 19:00:00+00:00,6623
2024-02-02 20:00:00+00:00,5579
2024-02-02 21:00:00+00:00,5962
2024-02-02 22:00:00+00:00,5876
2024-02-02 23:00:00+00:00,5767
2024-02-03 00:00:00+00:00,5693
2024-02-03 01:00:00+00:00,4849
2024-02-03 02:00:00+00:00,3092
2024-02-03 03:00:00+00:00,1914
2024-02-03 04:00:00+00:00,955
2024-02-03 05:00:00+00:00,419
2024-02-03 06:00:00+00:00,659
2024-02-03 07:00:00+00:00,1163
2024-02-03 08:00:00+00:00,1975
2024-02-03 09:00:00+00:00,3094
2024-02-03 10:00:00+00:00,4236
2024-02-03 11:00:00+00:00,4837
2024-02-03 12:00:00+00:00,5349
2024-02-03 13:00:00+00:00,5706
2024-02-03 14:00:00+00:00,5899
2024-02-03 15:00:00+00:00,6206
2024-02-03 16:00:00+00:00,7172
2024-02-03 17:00:00+00:00,7029
2024-02-03 18:00:00+00:00,7063
2024-02-03 19:00:00+00:00,7269
2024-02-03 20:00:00+00:00,5993
2024-02-03 21:00:00+00:00,5871
2024-02-03 22:00:00+00:00,6745
2024-02-03 23:00:00+00:00,7415
2024-02-04 00:00:00+00:00,6226
2024-02-04 01:00:00+00:00,5097
2024-02-04 02:00:00+00:00,4191
2024-02-04 03:00:00+00:00,2568
2024-02-04 04:00:00+00:00,1194
2024-02-04 05:00:00+00:00,450
2024-02-04 06:00:00+00:00,681
2024-02-04 07:00:00+00:00,1153
2024-02-04 08:00:00+00:00,1809
2024-02-04 09:00:00+00:00,2858
2024-02-04 10:00:00+00:00,3895
2024-02-04 11:00:00+00:00,4660
2024-02-04 12:00:00+00:00,5074
2024-02-04 13:00:00+00:00,5367
2024-02-04 14:00:00+00:00,5315
2024-02-04 15:00:00+00:00,5389
2024-02-04 16:00:00+00:00,5691
2024-02-04 17:00:00+00:00,5411
2024-02-04 18:00:00+00:00,5295
2024-02-04 19:00:00+00:00,4307
2024-02-04 20:00:00+00:00,3753
2024-02-04 21:00:00+00:00,3352
2024-02-04 22:00:00+00:00,2716
2024-02-04 23:00:00+00:00,1639
2024-02-05 00:00:00+00:00,1010
2024-02-05 01:00:00+00:00,518
2024-02-05 02:00:00+00:00,290
2024-02-05 03:00:00+00:00,202
2024-02-05 04:00:00+00:00,214
2024-02-05 05:00:00+00:00,652
2024-02-05 06:00:00+00:00,1551
2024-02-05 07:00:00+00:00,3557
2024-02-05 08:00:00+00:00,4845
2024-02-05 09:00:00+00:00,4901
2024-02-05 10:00:00+00:00,4581
2024-02-05 11:00:00+00:00,4620
2024-02-05 12:00:00+00:00,4980
2024-02-05 13:00:00+00:00,5078
2024-02-05 14:00:00+00:00,5492
2024-02-05 15:00:00+00:00,5957
2024-02-05 16:00:00+00:00,5904
2024-02-05 17:00:00+00:00,6548
2024-02-05 18:00:00+00:00,6860
2024-02-05 19:00:00+00:00,5556
2024-02-05 20:00:00+00:00,5208
2024-02-05 21:00:00+00:00,4743
2024-02-05 22:00:00+00:00,3258
2024-02-05 23:00:00+00:00,1896
2024-02-06 00:00:00+00:00,983
2024-02-06 01:00:00+00:00,407
2024-02-06 02:00:00+00:00,213
2024-02-06 03:00:00+00:00,161
2024-02-06 04:00:00+00:00,243
2024-02-06 05:00:00+00:00,533
2024-02-06 06:00:00+00:00,1586
2024-02-06 07:00:00+00:00,3726
2024-02-06 08:00:00+00:00,5601
2024-02-06 09:00:00+00:00,5573
2024-02-06 10:00:00+00:00,5226
2024-02-06 11:00:00+00:00,5312
2024-02-06 12:00:00+00:00,5788
2024-02-06 13:00:00+00:00,5546
2024-02-06 14:00:00+00:00,6167
2024-02-06 15:00:00+00:00,6367
2024-02-06 16:00:00+00:00,6333
2024-02-06 17:00:00+00:00,7211
2024-02-06 18:00:00+00:00,7805
2024-02-06 19:00:00+00:00,6403
2024-02-06 20:00:00+00:00,6118
2024-02-06 21:00:00+00:00,6917
2024-02-06 22:00:00+00:00,5250
2024-02-06 23:00:00+00:00,2683
2024-02-07 00:00:00+00:00,1191
2024-02-07 01:00:00+00:00,494
2024-02-07 02:00:00+00:00,295
2024-02-07 03:00:00+00:00,180
2024-02-07 04:00:00+00:00,281
2024-02-07 05:00:00+00:00,642
2024-02-07 06:00:00+00:00,1637
2024-02-07 07:00:00+00:00,3816
2024-02-07 08:00:00+00:00,5136
2024-02-07 09:00:00+00:00,5183
2024-02-07 10:00:00+00:00,5019
2024-02-07 11:00:00+00:00,5089
2024-02-07 12:00:00+00:00,5453
2024-02-07 13:00:00+00:00,5298
2024-02-07 14:00:00+00:00,5739
2024-02-07 15:00:00+00:00,6078
2024-02-07 16:00:00+00:00,6285
2024-02-07 17:00:00+00:00,7439
2024-02-07 18:00:00+00:00,8144
2024-02-07 19:00:00+00:00,7007
2024-02-07 20:00:00+00:00,6515
2024-02-07 21:00:00+00:00,6870
2024-02-07 22:00:00+00:00,5958
2024-02-07 23:00:00+00:00,3222
2024-02-08 00:00:00+00:00,1591
2024-02-08 01:00:00+00:00,701
2024-02-08 02:00:00+00:00,410
2024-02-08 03:00:00+00:00,283
2024-02-08 04:00:00+00:00,335
2024-02-08 05:00:00+00:00,717
2024-02-08 06:00:00+00:00,1698
2024-02-08 07:00:00+00:00,3774
2024-02-08 08:00:00+00:00,5372
2024-02-08 09:00:00+00:00,5322
2024-02-08 10:00:00+00:00,4989
2024-02-08 11:00:00+00:00,5179
2024-02-08 12:00:00+00:00,5697
2024-02-08 13:00:00+00:00,5727
2024-02-08 14:00:00+00:00,6360
2024-02-08 15:00:00+00:00,6684
2024-02-08 16:00:00+00:00,6870
2024-02-08 17:00:00+00:00,8131
2024-02-08 18:00:00+00:00,9802
2024-02-08 19:00:00+00:00,8002
2024-02-08 20:00:00+00:00,7265
2024-02-08 21:00:00+00:00,7779
2024-02-08 22:00:00+00:00,7083
2024-02-08 23:00:00+00:00,4292
2024-02-09 00:00:00+00:00,2637
2024-02-09 01:00:00+00:00,1448
2024-02-09 02:00:00+00:00,831
2024-02-09 03:00:00+00:00,553
2024-02-09 04:00:00+00:00,488
2024-02-09 05:00:00+00:00,674
2024-02-09 06:00:00+00:00,1494
2024-02-09 07:00:00+00:00,3498
2024-02-09 08:00:00+00:00,4261
2024-02-09 09:00:00+00:00,4538
2024-02-09 10:00:00+00:00,4852
2024-02-09 11:00:00+00:00,4860
2024-02-09 12:00:00+00:00,5347
2024-02-09 13:00:00+00:00,5560
2024-02-09 14:00:00+00:00,6358
2024-02-09 15:00:00+00:00,6374
2024-02-09 16:00:00+00:00,6880
2024-02-09 17:00:00+00:00,7617
2024-02-09 18:00:00+00:00,8708
2024-02-09 19:00:00+00:00,8008
2024-02-09 20:00:00+00:00,6239
2024-02-09 21:00:00+00:00,6070
2024-02-09 22:00:00+00:00,6575
2024-02-09 23:00:00+00:00,6632
2024-02-10 00:00:00+00:00,5348
2024-02-10 01:00:00+00:00,4682
2024-02-10 02:00:00+00:00,3386
2024-02-10 03:00:00+00:00,1926
2024-02-10 04:00:00+00:00,973
2024-02-10 05:00:00+00:00,439
2024-02-10 06:00:00+00:00,768
2024-02-10 07:00:00+00:00,1157
2024-02-10 08:00:00+00:00,2103
2024-02-10 09:00:00+00:00,3409
2024-02-10 10:00:00+00:00,4234
2024-02-10 11:00:00+00:00,5078
2024-02-10 12:00:00+00:00,5952
2024-02-10 13:00:00+00:00,6261
2024-02-10 14:00:00+00:00,6146
2024-02-10 15:00:00+00:00,6279
2024-02-10 16:00:00+00:00,6801
2024-02-10 17:00:00+00:00,6905
2024-02-10 18:00:00+00:00,7902
2024-02-10 19:00:00+00:00,7409
2024-02-10 20:00:00+00:00,5563
2024-02-10 21:00:00+00:00,5797
2024-02-10 22:00:00+00:00,6708
2024-02-10 23:00:00+00:00,6429
2024-02-11 00:00:00+00:00,6279
2024-02-11 01:00:00+00:00,5109
2024-02-11 02:00:00+00:00,3504
2024-02-11 03:00:00+00:00,2377
2024-02-11 04:00:00+00:00,1424
2024-02-11 05:00:00+00:00,507
2024-02-11 06:00:00+00:00,771
2024-02-11 07:00:00+00:00,1162
2024-02-11 08:00:00+00:00,1938
2024-02-11 09:00:00+00:00,3026
2024-02-11 10:00:00+00:00,4147
2024-02-11 11:00:00+00:00,4770
2024-02-11 12:00:00+00:00,5263
2024-02-11 13:00:00+00:00,5728
2024-02-11 14:00:00+00:00,5514
2024-02-11 15:00:00+00:00,5198
2024-02-11 16:00:00+00:00,6188
2024-02-11 17:00:00+00:00,7590
2024-02-11 18:00:00+00:00,6117
2024-02-11 19:00:00+00:00,3406
2024-02-11 20:00:00+00:00,3529
2024-02-11 21:00:00+00:00,3383
2024-02-11 22:00:00+00:00,3615
2024-02-11 23:00:00+00:00,6021
2024-02-12 00:00:00+00:00,1691
2024-02-12 01:00:00+00:00,610
2024-02-12 02:00:00+00:00,323
2024-02-12 03:00:00+00:00,259
2024-02-12 04:00:00+00:00,341
2024-02-12 05:00:00+00:00,710
2024-02-12 06:00:00+00:00,1665
2024-02-12 07:00:00+00:00,3471
2024-02-12 08:00:00+00:00,4967
2024-02-12 09:00:00+00:00,4889
2024-02-12 10:00:00+00:00,4777
2024-02-12 11:00:00+00:00,4489
2024-02-12 12:00:00+00:00,5105
2024-02-12 13:00:00+00:00,5285
2024-02-12 14:00:00+00:00,5748
2024-02-12 15:00:00+00:00,6153
2024-02-12 16:00:00+00:00,5878
2024-02-12 17:00:00+00:00,6822
2024-02-12 18:00:00+00:00,7404
2024-02-12 19:00:00+00:00,5628
2024-02-12 20:00:00+00:00,5383
2024-02-12 21:00:00+00:00,4956
2024-02-12 22:00:00+00:00,3387
2024-02-12 23:00:00+00:00,2149
2024-02-13 00:00:00+00:00,1066
2024-02-13 01:00:00+00:00,463
2024-02-13 02:00:00+00:00,274
2024-02-13 03:00:00+00:00,158
2024-02-13 04:00:00+00:00,197
2024-02-13 05:00:00+00:00,481
2024-02-13 06:00:00+00:00,1214
2024-02-13 07:00:00+00:00,2300
2024-02-13 08:00:00+00:00,3049
2024-02-13 09:00:00+00:00,3069
2024-02-13 10:00:00+00:00,3120
2024-02-13 11:00:00+00:00,3161
2024-02-13 12:00:00+00:00,3449
2024-02-13 13:00:00+00:00,3737
2024-02-13 14:00:00+00:00,4105
2024-02-13 15:00:00+00:00,4062
2024-02-13 16:00:00+00:00,4284
2024-02-13 17:00:00+00:00,5254
2024-02-13 18:00:00+00:00,5446
2024-02-13 19:00:00+00:00,4804
2024-02-13 20:00:00+00:00,4280
2024-02-13 21:00:00+00:00,4850
2024-02-13 22:00:00+00:00,3701
2024-02-13 23:00:00+00:00,2543
2024-02-14 00:00:00+00:00,1157
2024-02-14 01:00:00+00:00,553
2024-02-14 02:00:00+00:00,293
2024-02-14 03:00:00+00:00,211
2024-02-14 04:00:00+00:00,293
2024-02-14 05:00:00+00:00,739
2024-02-14 06:00:00+00:00,1721
2024-02-14 07:00:00+00:00,4157
2024-02-14 08:00:00+00:00,6349
2024-02-14 09:00:00+00:00,5987
2024-02-14 10:00:00+00:00,5400
2024-02-14 11:00:00+00:00,5775
2024-02-14 12:00:00+00:00,6097
2024-02-14 13:00:00+00:00,6066
2024-02-14 14:00:00+00:00,6725
2024-02-14 15:00:00+00:00,7437
2024-02-14 16:00:00+00:00,7365
2024-02-14 17:00:00+00:00,8995
2024-02-14 18:00:00+00:00,10953
2024-02-14 19:00:00+00:00,9265
2024-02-14 20:00:00+00:00,7213
2024-02-14 21:00:00+00:00,7341
2024-02-14 22:00:00+00:00,6573
2024-02-14 23:00:00+00:00,5106
2024-02-15 00:00:00+00:00,2275
2024-02-15 01:00:00+00:00,849
2024-02-15 02:00:00+00:00,503
2024-02-15 03:00:00+00:00,358
2024-02-15 04:00:00+00:00,446
2024-02-15 05:00:00+00:00,894
2024-02-15 06:00:00+00:00,2256
2024-02-15 07:00:00+00:00,4848
2024-02-15 08:00:00+00:00,6621
2024-02-15 09:00:00+00:00,5964
2024-02-15 10:00:00+00:00,5395
2024-02-15 11:00:00+00:00,5594
2024-02-15 12:00:00+00:00,5951
2024-02-15 13:00:00+00:00,6070
2024-02-15 14:00:00+00:00,6768
2024-02-15 15:00:00+00:00,6954
2024-02-15 16:00:00+00:00,7294
2024-02-15 17:00:00+00:00,8558
2024-02-15 18:00:00+00:00,9870
2024-02-15 19:00:00+00:00,8042
2024-02-15 20:00:00+00:00,7481
2024-02-15 21:00:00+00:00,7887
2024-02-15 22:00:00+00:00,7078
2024-02-15 23:00:00+00:00,5000
2024-02-16 00:00:00+00:00,2529
2024-02-16 01:00:00+00:00,1306
2024-02-16 02:00:00+00:00,759
2024-02-16 03:00:00+00:00,533
2024-02-16 04:00:00+00:00,473
2024-02-16 05:00:00+00:00,728
2024-02-16 06:00:00+00:00,1669
2024-02-16 07:00:00+00:00,3350
2024-02-16 08:00:00+00:00,4448
2024-02-16 09:00:00+00:00,4645
2024-02-16 10:00:00+00:00,5032
2024-02-16 11:00:00+00:00,5158
2024-02-16 12:00:00+00:00,5544
2024-02-16 13:00:00+00:00,5798
2024-02-16 14:00:00+00:00,6309
2024-02-16 15:00:00+00:00,6646
2024-02-16 16:00:00+00:00,6480
2024-02-16 17:00:00+00:00,7001
2024-02-16 18:00:00+00:00,7687
2024-02-16 19:00:00+00:00,7416
2024-02-16 20:00:00+00:00,5382
2024-02-16 21:00:00+00:00,5839
2024-02-16 22:00:00+00:00,5870
2024-02-16 23:00:00+00:00,5239
2024-02-17 00:00:00+00:00,5019
2024-02-17 01:00:00+00:00,4477
2024-02-17 02:00:00+00:00,3414
2024-02-17 03:00:00+00:00,2448
2024-02-17 04:00:00+00:00,1568
2024-02-17 05:00:00+00:00,649
2024-02-17 06:00:00+00:00,880
2024-02-17 07:00:00+00:00,1203
2024-02-17 08:00:00+00:00,1774
2024-02-17 09:00:00+00:00,2763
2024-02-17 10:00:00+00:00,3619
2024-02-17 11:00:00+00:00,4560
2024-02-17 12:00:00+00:00,5090
2024-02-17 13:00:00+00:00,5459
2024-02-17 14:00:00+00:00,5612
2024-02-17 15:00:00+00:00,5788
2024-02-17 16:00:00+00:00,5912
2024-02-17 17:00:00+00:00,6542
2024-02-17 18:00:00+00:00,6938
2024-02-17 19:00:00+00:00,6890
2024-02-17 20:00:00+00:00,5825
2024-02-17 21:00:00+00:00,5756
2024-02-17 22:00:00+00:00,6587
2024-02-17 23:00:00+00:00,7038
2024-02-18 00:00:00+00:00,6736
2024-02-18 01:00:00+00:00,5437
2024-02-18 02:00:00+00:00,3760
2024-02-18 03:00:00+00:00,2494
2024-02-18 04:00:00+00:00,1315
2024-02-18 05:00:00+00:00,486
2024-02-18 06:00:00+00:00,779
2024-02-18 07:00:00+00:00,1044
2024-02-18 08:00:00+00:00,1605
2024-02-18 09:00:00+00:00,2743
2024-02-18 10:00:00+00:00,3740
2024-02-18 11:00:00+00:00,4752
2024-02-18 12:00:00+00:00,5333
2024-02-18 13:00:00+00:00,5615
2024-02-18 14:00:00+00:00,5502
2024-02-18 15:00:00+00:00,5569
2024-02-18 16:00:00+00:00,5788
2024-02-18 17:00:00+00:00,5816
2024-02-18 18:00:00+00:00,5671
2024-02-18 19:00:00+00:00,4765
2024-02-18 20:00:00+00:00,4162
2024-02-18 21:00:00+00:00,3817
